year,POP,industrial_output,food_per_capita,NR,PPOL,life_expectancy,human_welfare_index,ecological_footprint
2023.0,16712108299.601835,230841555841.3814,101.13755547806525,131156185537.92918,68416443.28767125,72.67459657071386,0.1578939671422748,63.490278448909194
2024.0,16764369719.465004,216340893538.4614,98.3301497135487,130175108925.60332,69463294.37109876,72.2687785793335,0.15301033591348107,63.71487171226366
2025.0,16805902073.587605,202779610641.4711,95.64211277008214,129255660128.06487,70499618.97188847,71.87194819881385,0.1483194190393704,63.89859255890571
2026.0,16837032865.598991,190095647106.83975,93.07412871341663,128393846782.83861,71524662.65227056,71.48378476540181,0.1438112382189634,64.04261631101318
2027.0,16858117350.994587,178230849802.37265,90.6260978408196,127585940282.63457,72537687.64190817,71.10398637576628,0.13947634070115583,64.1482270758598
2028.0,16869533210.367481,167130799568.3036,88.29723911099684,126828459170.97447,73537974.21858424,70.73226762581295,0.13530578413760536,64.2167977764162
2029.0,16871675588.817442,156744628299.4142,86.08618817137466,126118153272.80919,74524822.02655059,70.36835806487254,0.13129112014791147,64.24977150873451
2030.0,16864952537.19546,147024831012.52463,83.99108930002447,125451988602.53667,75497551.34418568,70.0120011267826,0.1274243766501149,64.24864436750661
2031.0,16849398803.276869,137927076768.75775,82.01059505783627,124827133070.73344,76455504.30141816,69.66295336759019,0.1236999090772382,64.21349373575538
2032.0,16825460237.032822,129410034573.13095,80.14253859325878,124240942994.46623,77398046.04121004,69.32131838611862,0.12011048636263323,64.14596618220645
2033.0,16793597692.79245,121435179321.71321,78.38392884816989,123690950347.53044,78324565.81568857,68.98683119871538,0.11664911933161987,64.04776976836781
2034.0,16754268033.320183,113966608971.38498,76.7315692934915,123174850835.41313,79234478.00754419,68.65923232461348,0.11330926371072299,63.92060167809274
2035.0,16707921627.841316,106970870492.17426,75.18218746470265,122690492747.28477,80127223.06922981,68.3382811556854,0.11008479652161784,63.76613862414958
2036.0,16655000497.346764,100416798738.8711,73.73238367207065,122235866547.69304,81002268.37325954,68.02375454856299,0.10696998840937937,63.586029693225726
2037.0,16595936473.137575,94275363555.36407,72.37869628984171,121809095153.05284,81859108.9678313,67.71544534172195,0.10395947887375187,62.43183218779601
2038.0,16531149765.011644,88519524222.26318,71.11765044833167,121408424857.94255,82697268.23308198,67.41316127123913,0.10104825213893036,61.25743653007427
2039.0,16460853172.542227,83124092364.75525,69.94619495703851,121032216879.99791,83516298.43475918,67.07389582375758,0.09821929495305556,60.12910246420403
2040.0,16384316680.659275,78065606427.95007,68.86352456894481,120678939487.44768,84315781.17355563,66.49308730145114,0.09541249487654781,59.04046162765887
2041.0,16301966717.037003,73322225867.17685,67.86781617725939,120347160660.12889,85095327.7292647,65.92523805103748,0.0927026466588743,57.98961772601701
2042.0,16214219891.336618,68873604146.17145,66.95561982563976,120035541200.1934,85854579.29891504,65.3698753013977,0.09008497508863514,56.974761852792625
2043.0,16121476840.936092,64700776766.744934,66.12356308912926,119742828382.57219,86593207.13073239,64.82655549503593,0.08755503022718324,55.99415323031895
2044.0,16024122015.726765,60786056349.53477,65.36838445229492,119467850081.31352,87310912.55885436,64.29486945734385,0.08510866054114116,55.04612027574832
2045.0,15922523681.7095,57112943323.333496,64.68693731158011,119209509341.82799,88007426.94368933,63.77443908160798,0.08274198889350046,54.1290624443742
2046.0,15817034030.899174,53666042783.80156,64.0761926006459,118966779332.70384,88682511.52277182,63.264914240371624,0.08045139065917953,53.24145117319652
2047.0,15707989380.998161,50430987085.906235,63.53323979068731,118738698650.87267,89335957.17706686,62.765970034580135,0.07823347375087616,52.38183005617578
2048.0,15595710448.541416,47394363859.691055,63.05528654859762,118524366955.75755,89967584.11782575,62.27730433574213,0.07608506037765468,51.447222513508216
2049.0,15480502681.223448,44543649131.00735,62.639657317830256,118322940909.35387,90577241.49924219,61.79863558543072,0.07400317037683571,50.529922500464345
2050.0,15362656637.019665,41867145230.11249,62.283791046926986,118133630400.5471,91164806.96227199,61.32970082180583,0.07198500597567124,49.645056959284645
2051.0,15242448399.424822,39353923177.21466,61.98523825549063,117955695033.31914,91730186.11504762,60.87025390712435,0.07002793785332687,48.79092387026414
2052.0,15120140019.65731,36993769243.690956,61.741657596709146,117788440859.81596,92273311.95533752,60.42006393375375,0.06812949238614284,47.965914241874174
2053.0,14995965951.618092,34777135399.794525,61.55084076376057,117631217340.53026,92794144.24046922,59.97891378916288,0.06628427439346807,47.168464855271566
2054.0,14869892173.691326,32695093447.34181,61.41123100256994,117483414515.08116,93292668.81005807,59.546615301640045,0.0644348410820316,46.39630365557426
2055.0,14742159722.199356,30739293699.04527,61.32123705179433,117344460367.92998,93768896.86673747,59.12328510027667,0.06264220028065201,45.64815809776474
2056.0,14612856476.9594,28901924681.11171,61.27918304015643,117213818369.70903,94222864.21978776,58.68322205626587,0.06089567087401183,44.92239761748919
2057.0,14481215681.617556,27175676680.68875,61.285521063895146,117090985189.81432,94654630.4965099,58.07449715844374,0.0591448610717521,44.21490202577647
2058.0,14347482153.665077,25553710436.94148,61.34025956035079,116975488563.92137,95064278.32608633,57.48012806170265,0.057451910557631415,43.52479972167132
2059.0,14211892708.723873,24029623674.74156,61.44174184331288,116866885294.56438,95451912.49994542,56.89967848339369,0.05581436884449569,42.85128256132033
2060.0,14074671667.566723,22597420522.302536,61.588362466490196,116764759393.9467,95817659.11283377,56.332730126232946,0.05422992784560069,42.193588603915856
2061.0,13936031352.127579,21251481861.810272,61.7786071012842,116668720356.72691,96161664.68925984,55.77888882264856,0.052696411602847514,41.550999996845384
2062.0,13796172683.027681,19986540603.94584,62.01104749866622,116578401558.8142,96484095.29949015,55.23778237499429,0.05121176595268613,40.922841626975206
2063.0,13655285749.47711,18797658736.70987,62.28433598774792,116493458761.24742,96785135.66882771,54.70905843939693,0.0497740491773459,40.30847963445827
2064.0,13513550350.206793,17680205952.121403,62.59720021535089,116413568711.61638,97064988.2835365,54.192382652727524,0.0483814235582971,39.70731980967727
2065.0,13371136506.247877,16629839737.127697,62.948438127494555,116338427836.31987,97323872.4964684,53.687436976108515,0.047032147732671004,39.118805907316045
2066.0,13228204946.516146,15642486823.81133,63.33691318555201,116267751017.43706,97562023.63517879,53.193918228621776,0.04572456976503291,38.54241790638144
2067.0,13084907567.248316,14714325901.297928,63.76154980887523,116201270448.43584,97779692.11507384,52.711536788242135,0.04445712085740551,37.97767024032507
2068.0,12941387866.398607,13841771498.706451,64.22132903512349,116138734563.35533,97977142.55990797,52.24001543993723,0.04322830962956099,37.4241100173914
2069.0,12797781354.1426,13021458955.037327,64.71528438926056,116079907034.48582,98154652.93174008,51.77908835338665,0.042036716909543345,36.88131524786233
2070.0,12654215940.655045,12250230398.049826,65.24249795215749,116024565833.92693,98312513.67225954,51.32850017494327,0.040880990981309574,36.34889309190105
2071.0,12510812302.332447,11525121659.942507,65.80209661989281,115972502354.73521,98451026.85720561,50.88800522033829,0.039759843242437615,35.82647813915513
2072.0,12367684227.62264,10843350063.024866,66.39324854514032,115923520587.68047,98570505.36542681,50.457366756262395,0.03867204423015504,35.31373072910206
2073.0,12224938943.604933,10202303013.567934,67.01515975243987,115877436349.91258,98671272.06395905,50.0363563603759,0.037616419978602995,34.81033531926113
2074.0,12082677424.437557,9599527346.661495,67.66707091962928,115834076562.1049,98753659.01034202,49.624753350538136,0.036591848674346096,33.89260549164477
2075.0,11940994682.756111,9032719369.204144,68.34825431825348,115793278570.88158,98818006.67324378,49.22234427512979,0.035597257580748755,32.819798881748405
2076.0,11799980045.068811,8499715552.128002,69.05801090633844,115754889513.56248,98864663.17232208,48.82892245729025,0.03463162020502308,31.80439362411847
2077.0,11659717412.152956,7998483826.633153,69.7956675675087,115718765722.46593,98893983.53811824,48.444287586724684,0.03369395368456754,30.8427228248421
2078.0,11520285505.413172,7527115442.596643,70.56057449102286,115684772166.20274,98906328.99265523,48.068245353468654,0.032783316371706346,29.931359201009982
2079.0,11381758100.116526,7083817350.446909,71.35210268788971,115652781925.5717,98902066.2512955,47.70060711864261,0.031898805598145716,29.067100543318993
2080.0,11244204246.373304,6666905070.676268,72.16964163880058,115622675701.83232,98881566.84630607,47.341189617799486,0.031039555602422095,28.24695591018283
2081.0,11107688478.685652,6274796017.818606,73.01259707016013,115594341355.28197,98845206.47247793,46.98981469297147,0.030204735605355863,27.468132534754567
2082.0,10972271014.839958,5906003248.165031,73.88038885501206,115567673472.20622,98793364.35505408,46.64630904996835,0.029393548020071165,26.72802342399923
2083.0,10838007944.873127,5559129602.742357,74.77244903613004,115542572958.40154,98726422.64013484,46.31050403787548,0.028605226784519742,26.024195627248567
2084.0,10705724033.876984,5232862219.153864,75.68547346110776,115518946657.58989,98644765.80765,46.105038024677405,0.027862455953448106,25.356209086672386
2085.0,10576021578.371906,4925967005.732885,76.61410175918738,115496706993.1585,98548780.1069342,45.9977984066404,0.027155735456605153,24.703595024565708
2086.0,10448878451.770016,4637283291.35106,77.55549072427459,115475771633.38414,98438853.01502068,45.89248516942729,0.026464898359583454,24.028085074503103
2087.0,10324267462.164474,4365719324.021285,78.50880471116652,115456063179.39592,98315372.7177139,45.78909331409323,0.025789629547377606,23.389400126880076
2088.0,10202160157.256018,4110248951.9291887,79.47328211174502,115437508872.26884,98178727.61317934,45.6876181335033,0.025129620165326962,22.785122418791953
2089.0,10082527057.71773,3869908173.7643147,80.44816823790777,115420040314.22313,98029305.83763468,45.5880538364583,0.024484567966185315,22.21300696420752
2090.0,9965337762.199871,3643791335.4789424,81.43271321913143,115403593204.4846,97867494.81276135,45.49039353957411,0.023854177084010365,21.67096890439589
2091.0,9850561042.483768,3431047549.035944,82.42617211905906,115388107091.30882,97693680.8144774,45.394629305151064,0.023238157800581513,21.157071750810044
2092.0,9738164932.96894,3230877336.3550005,83.42780520268101,115373525139.22545,97508248.56271648,45.300752178962306,0.022636226323187226,20.66951648846666
2093.0,9628116814.950642,3042529484.0562415,84.43687828211134,115359793910.54594,97311580.83184949,45.20875222668093,0.022048104573794726,20.206631478906385
