year,POP,industrial_output,food_per_capita,NR,PPOL,life_expectancy,human_welfare_index,ecological_footprint
2077.0,4054783379.587209,127694789847.09859,144.00631518868553,124418983942.04059,384041153.7238674,20.91963888354162,0.14972835173401008,16.396020220005365
2078.0,3977981694.0527887,120437034504.73944,144.60833161521668,123876281085.19043,372045068.2321927,20.913812651266703,0.1469614040064819,16.05826638376467
2079.0,3904086364.7842293,113611845547.80077,145.3232180767612,123364423688.54529,360457162.3717855,20.939302087947482,0.1443465759981823,15.734139211827541
2080.0,3833079951.2902074,107165012308.1827,146.14634997359482,122881573344.96716,349282507.4735601,21.01094069971846,0.1419056879527995,15.423476285589226
2081.0,3764846757.412748,101076198872.20097,147.07305983225476,122426122042.65741,338524415.0211831,21.097961254346256,0.13953125835395788,15.125719977075908
2082.0,3699287659.974076,95334760144.75737,148.09814176005673,121996548197.45056,328184492.3333695,21.19961181187893,0.1372254103230674,14.667800828683431
2083.0,3636325660.5950828,89925554357.49052,149.218790231179,121591375466.83533,318262717.092125,21.315105949827014,0.13498662715261955,14.200723108656756
2084.0,3575895357.750573,84831493103.24046,150.43373037270302,121209191860.81598,308757528.1194444,21.44396383346525,0.13281241909835467,13.763004242850899
2085.0,3517937733.9959292,80034994709.05429,151.74160964796127,120848658015.1272,299665932.2581138,21.58590758051698,0.13069988210689015,13.35275708304528
2086.0,3462216508.556282,75518749045.72185,153.14830523573997,120508509287.61371,290983625.7091309,21.740640974173015,0.1286489998081251,12.967539566486906
2087.0,3408433217.172367,71266018409.29683,154.66227266502966,120187554604.16937,282705125.81741005,21.8399972626741,0.12647235269479237,12.604826049913077
2088.0,3356579184.084747,67260836108.52969,156.27857915687608,119884674025.92987,274823907.90389407,21.943112691102694,0.12434011372797928,12.26330206993981
2089.0,3306645505.354245,63488214046.059235,157.99191857509646,119598815472.46863,267332541.63734838,22.06038241492887,0.12227758451798522,11.941750000776887
2090.0,3258614200.77758,59934076601.52707,159.79737639594305,119328990562.77289,260222822.64489678,22.190802271757367,0.12027817648167127,11.639010016366928
2091.0,3212460699.441248,56585222708.71411,161.69027465623503,119074270737.21637,253485896.82975715,22.333456740625117,0.11833602698645587,11.353984438551814
2092.0,3168155632.717531,53374938308.223335,163.66600719426506,118833783540.70435,247112376.15716377,22.48749219767683,0.11582702699039837,11.083917305495376
2093.0,3125559644.199272,50168534041.156,165.71652073962403,118606940052.89441,241092444.6513829,22.65176594488366,0.11307558557565965,10.823689737817826
2094.0,3084295866.9806743,47056298578.22709,167.82512262101648,118393723783.21948,235415947.65693045,22.82427368349737,0.11024301240214415,10.551866947974938
